age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,nativecountry,class
25,3,161007,11,9,2,3,0,4,1,0,0,40,38,0
33,2,403468,11,9,2,6,5,4,0,0,0,40,25,0
53,0,181677,15,10,0,5,1,4,1,0,0,40,38,0
18,2,120243,1,7,4,7,3,4,1,0,0,10,38,0
41,2,157025,11,9,4,6,4,2,1,0,0,40,38,0
25,2,306908,9,13,2,9,0,4,1,0,0,50,38,0
66,4,28061,5,4,6,4,4,4,1,0,0,50,38,0
53,2,95540,15,10,0,0,4,4,0,1471,0,40,38,0
27,2,135001,11,9,2,2,0,4,1,0,0,40,38,0
28,2,293398,11,9,5,11,4,2,0,0,0,40,38,0
23,2,185106,11,9,4,5,3,2,1,0,0,40,38,0
29,4,245790,0,6,0,2,1,4,1,0,0,80,38,0
26,2,134004,15,10,2,3,5,4,0,0,0,40,38,0
26,2,205036,11,9,4,5,1,4,1,0,0,42,38,0
26,2,244495,6,5,4,7,1,4,1,0,0,35,38,0
38,2,159179,11,9,2,2,0,4,1,0,0,40,38,0
36,2,405155,4,3,2,2,0,4,1,0,0,40,25,0
34,2,177437,15,10,2,2,0,4,1,15024,0,45,38,1
32,0,402361,11,9,4,0,1,4,1,0,0,40,38,0
57,4,184553,11,9,2,2,0,4,1,0,0,50,38,1
31,2,302626,15,10,0,0,4,4,0,0,0,40,38,0
38,2,99138,9,13,4,3,1,4,0,0,0,38,38,0
39,2,112731,11,9,0,7,1,3,0,0,0,40,5,0
35,2,192923,11,9,2,2,0,4,1,0,2377,40,38,0
18,2,761006,1,7,4,7,3,4,0,0,0,20,38,0
28,2,182344,11,9,4,7,1,2,1,0,0,40,38,0
41,4,117012,12,14,4,3,1,4,0,0,0,55,38,0
39,0,30673,6,5,2,6,0,4,1,0,0,40,38,1
31,0,484669,15,10,4,12,1,4,1,0,0,40,38,0
38,5,314052,11,9,0,0,1,4,0,0,0,38,38,0
27,2,165412,11,9,2,2,0,4,1,0,0,40,38,0
42,2,198341,12,14,2,9,0,1,1,0,1902,55,18,1
46,2,116635,9,13,5,9,4,2,0,0,0,36,38,0
20,2,185452,11,9,4,0,3,4,0,0,0,40,38,0
42,2,118686,15,10,0,9,4,4,0,0,0,20,38,0
69,2,76939,11,9,6,3,1,4,0,0,0,40,38,0
47,0,160646,8,11,2,0,5,4,0,0,0,35,38,0
49,5,126754,11,9,2,2,0,4,1,0,0,40,31,0
20,2,211049,15,10,4,3,3,4,0,0,0,30,38,0
52,2,311931,4,3,2,11,5,4,0,0,0,15,7,0
33,2,283602,4,3,2,7,0,4,1,0,0,59,25,0
18,2,155021,1,7,4,7,3,4,0,0,0,6,38,0
55,4,100569,11,9,5,4,4,4,0,0,0,55,38,0
61,2,380462,5,4,2,4,0,2,1,0,0,40,38,0
61,0,221943,15,10,2,0,0,4,1,9386,0,40,38,1
39,2,114544,9,13,0,3,1,4,1,0,0,45,38,1
30,2,248584,15,10,2,2,0,4,1,0,0,40,38,0
61,2,227468,11,9,0,0,4,2,0,0,0,40,38,0
36,2,66173,7,12,2,11,5,4,0,0,0,15,38,0
34,2,107624,15,10,2,2,0,4,1,0,0,50,38,0
53,2,70387,12,14,2,9,0,1,1,4386,0,40,18,1
38,2,423616,8,11,2,12,5,4,0,0,0,36,38,1
46,2,98637,9,13,2,3,0,4,1,7298,0,50,38,1
27,1,216013,11,9,2,5,0,4,1,0,0,40,38,0
32,4,210926,1,7,5,5,4,4,0,0,0,40,26,0
60,1,255711,9,13,6,9,4,4,0,0,0,60,38,1
23,2,77581,9,13,4,3,3,4,1,0,0,40,38,0
29,2,152461,9,13,4,9,4,4,0,14344,0,50,38,1
22,2,203263,11,9,4,2,3,4,1,0,0,50,38,0
25,2,261519,11,9,4,11,3,4,1,0,0,35,38,0
29,2,91189,9,13,2,6,0,4,1,0,0,48,38,0
90,0,195433,11,9,2,2,0,4,1,0,0,30,38,0
37,1,272471,11,9,0,0,4,4,0,0,0,40,38,0
32,2,311524,11,9,4,2,3,2,1,0,0,38,38,0
18,2,151386,11,9,3,7,3,2,1,0,0,40,22,0
35,2,187625,15,10,4,7,1,4,0,0,0,65,38,0
50,2,108933,6,5,2,2,0,4,1,2885,0,40,38,0
54,2,135388,11,9,2,2,0,4,1,5178,0,40,38,1
43,2,169383,9,13,2,3,0,4,1,0,0,45,38,1
28,3,191129,11,9,4,3,1,4,1,0,0,65,38,1
51,2,467611,6,5,2,4,0,4,1,0,0,40,25,0
31,2,373185,15,10,4,2,4,4,1,0,0,42,25,0
69,2,130060,11,9,5,13,4,2,0,2387,0,40,38,0
57,2,199934,9,13,2,3,0,4,1,0,0,40,38,1
28,2,42881,0,6,0,6,3,4,0,0,0,40,38,0
25,2,169759,11,9,4,5,3,4,1,0,0,95,38,0
49,4,181547,7,12,2,2,0,4,1,0,0,30,3,0
52,2,95704,6,5,2,5,0,4,1,0,0,40,38,0
32,2,226267,4,3,3,2,2,4,1,0,0,40,7,0
31,2,159979,15,10,4,11,1,1,0,0,0,50,38,0
30,2,203488,11,9,4,2,3,4,1,0,0,50,38,0
24,2,403671,11,9,2,2,0,4,1,0,0,60,38,0
45,2,192323,7,12,2,2,0,4,1,0,0,66,40,0
30,2,167832,11,9,2,6,0,4,1,0,0,40,38,0
52,2,145166,9,13,2,3,0,4,1,15024,0,55,38,1
42,5,155657,11,9,0,0,1,2,0,0,0,25,38,0
49,2,116789,11,9,2,4,0,4,1,0,0,40,38,0
20,2,39234,11,9,4,7,3,4,1,0,0,30,38,0
25,2,124111,9,13,4,0,3,4,0,0,0,40,38,0
41,2,172828,6,5,2,7,0,4,1,0,0,55,27,0
55,2,143372,11,9,0,11,4,2,0,0,0,40,38,0
31,4,265807,8,11,2,3,0,4,1,3137,0,50,38,0
25,5,218184,9,13,4,10,1,2,0,0,0,40,38,0
32,2,154087,11,9,2,3,0,4,1,0,0,40,38,0
29,0,440647,15,10,4,0,2,4,1,0,0,40,38,0
52,2,125932,5,4,6,7,1,4,0,0,0,40,38,0
19,2,284652,15,10,4,0,3,4,0,0,0,15,38,0
43,2,173316,7,12,0,2,1,4,1,0,0,40,38,0
40,3,45054,15,10,2,13,0,4,1,0,0,40,38,1
54,2,185042,3,2,5,8,2,4,0,0,0,40,25,0
35,2,117381,9,13,0,11,1,4,1,0,0,40,38,0
34,2,258666,8,11,4,12,1,4,0,0,1974,40,38,0
35,2,179668,15,10,2,9,0,4,1,0,0,40,38,1
57,2,127277,10,16,2,9,0,1,1,0,0,40,35,1
26,2,192022,9,13,4,7,2,4,0,0,0,40,38,0
55,4,99551,9,13,6,11,4,4,0,0,0,15,38,0
51,2,208899,9,13,5,0,4,4,0,0,0,40,38,0
35,2,287658,7,12,4,13,1,2,1,0,0,30,22,0
31,2,196125,11,9,2,5,0,4,1,0,0,40,38,0
17,2,275051,1,7,4,0,3,4,0,0,0,8,38,0
38,2,23892,11,9,2,6,5,4,0,0,0,40,38,0
39,0,376455,14,15,2,9,0,4,1,0,1887,50,38,1
29,2,267989,11,9,2,2,0,4,1,0,0,45,38,0
39,2,30269,8,11,0,11,4,4,0,0,0,40,38,0
42,2,204235,15,10,2,9,0,4,1,0,0,40,38,1
46,1,209057,12,14,2,3,0,4,1,0,0,50,38,1
73,2,349347,5,4,2,5,0,4,1,0,0,25,38,0
47,1,154033,15,10,0,9,1,4,0,0,1876,40,38,0
28,2,124680,11,9,4,11,4,4,0,0,0,70,38,0
27,2,132805,0,6,4,11,2,4,1,0,1980,40,38,0
38,2,99233,14,15,4,3,1,4,1,0,0,40,38,1
19,2,224849,11,9,4,11,1,4,1,0,0,35,38,0
60,1,101110,8,11,0,9,4,4,1,0,0,40,38,1
24,2,184839,15,10,4,6,1,4,1,0,0,40,38,0
52,2,302847,1,7,2,6,0,4,1,0,0,40,38,0
36,2,181322,9,13,0,3,1,4,0,0,0,45,38,0
26,1,192213,12,14,4,9,1,4,0,0,0,40,1,0
28,5,37250,9,13,4,9,3,4,1,0,0,16,38,0
38,3,140854,9,13,2,2,0,4,1,0,0,50,38,1
47,2,158286,12,14,2,3,0,4,1,0,0,50,38,1
50,2,269095,9,13,0,3,4,4,0,0,0,40,38,1
27,2,279960,11,9,2,11,0,4,1,0,0,40,38,0
47,2,176239,15,10,6,9,4,4,0,0,0,40,38,0
36,2,115360,0,6,2,6,3,4,0,3464,0,40,38,0
49,2,337666,11,9,0,6,1,2,1,0,0,40,38,0
63,2,145212,11,9,0,3,1,4,0,0,0,40,38,0
36,2,185099,11,9,2,13,0,4,1,0,0,70,38,1
42,2,142756,15,10,0,0,4,4,0,0,0,35,38,0
28,2,156300,12,14,4,3,1,2,0,0,0,45,38,0
38,2,219137,11,9,2,0,5,4,0,0,0,22,38,0
43,2,110970,9,13,2,9,0,4,1,0,1902,40,38,1
49,2,203067,15,10,2,9,0,4,1,0,0,40,38,1
59,2,148844,11,9,0,6,1,4,0,0,0,40,38,0
25,2,154941,9,13,2,11,0,4,1,0,0,40,38,1
26,2,124111,7,12,4,9,1,4,0,0,0,36,38,0
59,2,157303,15,10,0,9,1,4,0,0,0,48,38,0
34,2,113838,15,10,2,2,0,4,1,0,0,45,38,0
34,2,165737,12,14,2,9,0,1,1,0,0,43,18,1
67,2,140849,11,9,6,7,1,4,0,0,0,24,38,0
45,2,200363,8,11,0,3,1,4,0,0,0,44,38,0
64,2,180247,5,4,2,2,0,2,1,0,0,40,38,0
51,2,82578,12,14,2,9,0,4,1,0,0,38,1,1
31,2,227146,9,13,2,11,0,4,1,0,0,55,38,1
42,3,348886,9,13,2,3,0,4,1,0,0,45,38,1
65,2,90907,4,3,2,7,0,1,1,0,0,40,38,0
23,2,142766,15,10,4,0,1,4,1,0,0,20,38,0
31,2,246439,15,10,2,2,0,4,1,0,0,45,38,0
33,2,184784,0,6,0,6,1,4,0,0,0,40,38,0
17,1,195262,1,7,4,2,3,4,1,0,0,35,38,0
63,2,167967,12,14,2,5,0,4,1,0,0,46,38,0
48,2,145636,11,9,2,6,0,4,1,0,0,60,38,1
45,1,170099,7,12,2,5,0,4,1,0,0,40,38,0
17,2,228253,0,6,4,5,3,4,1,0,0,10,38,0
26,1,205570,11,9,2,2,0,4,1,0,0,40,38,0
38,0,506830,15,10,0,12,4,2,0,0,0,40,38,0
29,2,412435,11,9,2,3,5,4,0,0,0,40,27,0
44,2,163331,15,10,6,0,4,4,0,0,0,32,38,0
43,0,222756,12,14,2,2,0,4,1,0,0,40,38,0
39,5,318918,9,13,2,3,0,4,1,0,0,40,38,0
43,2,105188,11,9,4,7,1,2,1,0,0,40,13,0
23,2,199884,11,9,4,0,4,4,0,0,0,45,38,0
19,2,96483,11,9,4,7,3,1,0,0,0,40,38,0
49,4,192203,6,5,2,2,0,4,1,0,0,40,1,0
52,2,203392,15,10,2,2,0,4,1,5013,0,40,38,0
32,2,99646,11,9,2,13,0,4,1,0,0,50,38,0
38,2,167440,9,13,2,13,0,4,1,4508,0,40,38,0
44,2,219591,15,10,0,5,3,4,1,0,0,40,38,0
63,2,30270,5,4,2,11,0,4,1,0,0,40,38,0
21,2,314165,15,10,4,11,3,4,1,0,0,40,3,0
32,2,330715,15,10,2,2,0,4,1,0,0,40,38,0
24,4,35448,11,9,5,7,4,4,0,0,0,50,38,0
50,5,172970,11,9,2,13,0,4,1,0,0,40,32,0
26,3,189502,9,13,2,11,0,4,1,0,0,80,38,1
35,2,61518,11,9,2,3,0,4,1,0,0,35,38,0
31,2,574005,9,13,2,2,0,4,1,0,0,44,38,1
24,2,281356,3,2,4,4,1,3,1,0,0,66,25,0
40,2,138975,11,9,2,2,0,4,1,0,0,56,38,0
31,2,176969,9,13,4,3,1,4,1,0,0,55,38,0
43,2,132393,11,9,4,5,3,4,1,0,0,40,30,0
44,2,194924,11,9,2,11,0,4,1,0,0,35,38,1
40,2,478205,9,13,4,9,2,4,0,0,0,40,38,0
52,1,30118,15,10,2,10,0,4,1,3137,0,42,38,0
51,4,290688,4,3,2,2,0,4,1,0,0,40,38,0
39,5,85566,9,13,2,9,0,4,1,0,0,40,38,0
40,2,121874,7,12,2,11,0,4,1,7688,0,50,38,1
40,4,29036,15,10,4,6,1,4,1,0,0,35,38,0
33,2,348152,11,9,2,2,0,4,1,0,0,40,38,0
38,1,73715,15,10,2,10,0,4,1,0,0,60,38,1
29,2,151382,8,11,0,5,4,4,1,0,0,50,38,0
37,2,236359,15,10,0,0,1,2,0,0,0,37,38,0
37,2,19899,11,9,2,2,0,4,1,15024,0,45,38,1
19,2,138760,11,9,4,6,3,4,1,0,0,40,38,0
46,1,354962,11,9,2,6,0,2,1,0,0,40,38,0
46,2,181363,7,12,2,3,0,4,1,0,0,40,38,1
37,2,393360,15,10,4,10,3,2,1,0,0,30,38,0
38,2,110013,15,10,0,0,4,4,0,0,0,43,38,0
26,2,193304,11,9,2,2,0,4,1,0,0,40,38,0
34,2,118551,9,13,4,7,1,4,0,0,0,35,38,0
57,2,201991,9,13,2,9,0,4,1,0,0,40,38,0
33,2,157446,1,7,4,2,1,4,1,0,0,65,38,0
26,1,283217,15,10,4,10,3,4,1,0,0,40,38,0
20,2,247794,11,9,4,11,1,4,0,0,0,84,38,0
38,2,43712,9,13,2,9,0,4,1,7298,0,60,38,1
61,2,35649,15,10,2,7,0,4,1,0,0,6,38,0
17,2,271837,15,10,4,2,3,4,1,0,0,16,38,0
40,2,400061,15,10,2,6,0,3,1,0,0,40,38,1
18,2,62972,1,7,4,7,3,4,1,0,0,16,38,0
21,2,174907,7,12,4,11,3,4,0,0,0,32,38,0
41,2,176452,11,9,4,7,3,4,1,0,0,40,28,0
46,2,268358,1,7,5,6,1,4,0,0,0,40,38,0
55,0,176904,11,9,2,3,0,4,1,0,0,40,38,0
27,2,176683,7,12,4,11,1,4,1,0,0,52,38,0
39,2,98077,11,9,2,7,0,4,1,0,0,42,38,0
36,2,266461,11,9,4,13,3,2,1,0,0,48,38,0
51,2,312477,15,10,2,13,0,4,1,3908,0,40,38,0
27,2,604045,9,13,4,11,1,4,1,0,0,40,38,0
30,1,131568,9,13,2,9,0,4,1,0,0,40,38,1
42,2,97688,11,9,0,11,1,4,1,0,0,47,38,0
23,2,373628,9,13,4,7,3,4,0,0,0,20,38,0
56,2,367984,8,11,2,3,0,4,1,15024,0,40,38,1
41,4,193459,15,10,2,2,0,4,1,0,0,50,38,0
49,2,250733,11,9,2,2,0,4,1,0,0,46,38,0
46,0,199725,8,11,0,2,1,0,0,0,0,60,38,0
54,2,156877,11,9,2,2,0,4,1,0,0,40,11,0
38,2,122076,15,10,2,13,0,4,1,7298,0,43,38,1
45,4,216402,14,15,2,9,0,1,1,0,0,50,18,1
50,4,42402,14,15,2,9,0,4,1,0,2415,30,38,1
22,2,315974,15,10,4,11,1,4,0,0,0,40,38,0
31,2,63437,11,9,4,4,1,4,1,0,0,40,20,0
27,2,160786,11,9,0,7,1,4,1,0,0,30,38,0
34,2,85374,11,9,2,2,0,4,1,0,0,40,38,0
46,2,465974,1,7,4,13,3,4,1,0,0,30,38,0
47,2,78529,9,13,2,11,0,4,1,0,0,60,38,1
36,5,98037,8,11,2,7,0,1,1,0,0,40,38,0
22,2,178390,11,9,4,5,3,4,1,0,0,40,38,0
51,2,210940,11,9,2,11,0,4,1,0,2002,45,38,0
43,2,64506,15,10,0,7,1,4,1,0,0,30,38,0
54,2,128378,15,10,6,9,1,4,1,0,0,50,38,0
24,2,234460,6,5,4,6,3,2,0,0,0,40,5,0
29,2,176760,14,15,4,9,1,1,1,0,0,55,38,0
40,5,59460,15,10,0,0,4,4,0,0,0,38,38,0
18,2,234428,1,7,4,7,3,4,1,0,0,20,38,0
31,2,215047,9,13,4,0,1,4,1,0,0,50,38,0
57,2,140426,10,16,2,12,0,4,1,0,1977,40,10,1
32,2,191777,12,14,4,0,1,2,0,0,0,40,38,0
48,2,148995,12,14,2,3,0,4,1,0,0,40,38,1
24,2,229773,15,10,2,2,0,4,1,0,0,35,38,0
24,2,174461,7,12,0,7,1,4,0,0,0,22,38,0
24,2,250647,8,11,2,2,0,4,1,0,0,40,12,0
49,1,119904,9,13,2,9,5,4,0,7688,0,30,38,1
27,4,151402,11,9,2,4,0,4,1,0,1573,70,38,0
37,2,184556,15,10,0,12,4,4,0,0,0,40,38,0
33,2,263561,15,10,2,2,0,4,1,0,0,60,38,1
19,2,177945,15,10,4,11,3,4,1,0,0,25,38,0
45,2,306889,9,13,2,3,5,4,0,0,0,40,38,1
54,1,54377,12,14,0,9,1,4,0,0,0,40,38,0
47,2,144351,11,9,0,2,4,4,1,0,625,40,38,0
22,2,95566,15,10,3,11,3,3,0,0,0,22,5,0
20,2,181675,11,9,4,7,1,4,1,0,0,40,38,0
36,2,172129,6,5,2,5,0,4,1,0,0,40,38,0
58,4,105592,5,4,2,13,0,4,1,0,0,40,38,1
34,3,200689,9,13,0,11,4,4,0,0,0,40,38,0
36,2,386726,12,14,2,9,5,4,0,0,1977,44,38,1
28,1,135567,9,13,4,0,1,2,0,4101,0,60,38,0
38,1,282753,8,11,0,3,3,4,1,0,0,40,38,0
32,2,137367,1,7,4,2,1,1,1,0,0,40,18,0
35,3,153976,11,9,2,3,0,4,1,0,0,60,38,0
51,3,96062,7,12,2,11,0,4,1,0,0,60,38,0
33,2,152933,15,10,4,3,1,4,1,0,0,45,38,0
71,2,97870,12,14,0,9,1,4,0,0,0,15,10,0
48,2,254291,12,14,2,9,0,4,1,0,0,40,38,1
53,4,101432,11,9,2,11,0,4,1,0,0,50,38,0
40,2,125776,8,11,2,0,0,4,1,0,0,40,38,1
64,4,165479,11,9,2,11,0,4,1,0,0,5,38,0
42,0,172307,11,9,2,0,0,4,1,0,0,48,38,1
25,2,176729,11,9,2,2,0,4,1,0,0,40,38,1
66,2,174276,15,10,6,11,4,4,0,0,0,50,38,1
42,4,79531,15,10,2,3,0,4,1,0,0,55,38,1
24,2,306460,11,9,4,4,4,4,1,0,0,40,38,0
19,2,55284,11,9,4,5,3,4,0,0,0,25,38,0
26,2,172063,15,10,4,11,3,4,0,0,0,24,38,0
22,2,141028,11,9,4,7,3,2,1,0,0,30,38,0
33,2,37274,15,10,2,11,0,4,1,0,0,40,38,0
63,2,31389,1,7,4,4,1,4,1,0,0,12,38,0
20,2,415913,15,10,4,5,1,4,1,0,0,30,38,0
33,2,295591,4,3,3,2,1,4,1,0,0,40,25,0
56,2,159770,11,9,2,2,0,4,1,0,0,40,38,0
70,4,268832,8,11,2,4,0,4,1,0,0,24,38,1
42,2,126003,11,9,2,12,0,4,1,0,0,40,38,1
25,1,225193,9,13,4,9,1,2,0,0,0,40,38,0
28,2,297735,15,10,2,6,0,4,1,0,0,40,38,1
80,4,225892,11,9,2,7,0,4,1,1409,0,40,38,0
36,2,605502,0,6,4,13,1,2,0,0,0,40,38,0
37,2,174150,12,14,2,3,0,4,1,0,0,40,38,1
38,2,165466,11,9,2,0,0,4,1,0,0,60,38,1
52,5,189728,11,9,5,7,1,4,0,0,0,35,38,0
49,2,360491,11,9,6,0,4,4,0,0,0,40,38,0
30,2,115040,11,9,2,13,0,4,1,0,0,40,38,0
36,2,262688,15,10,2,11,0,2,1,7688,0,50,38,1
70,3,158437,14,15,2,9,0,4,1,0,0,35,38,1
55,2,41108,15,10,6,4,1,4,1,0,2258,62,38,1
25,2,149875,9,13,6,3,1,4,0,0,0,40,38,0
59,2,131916,11,9,2,6,5,4,0,0,0,40,21,1
22,2,60668,15,10,4,2,1,4,1,0,0,40,38,0
41,1,153132,7,12,5,2,1,4,1,0,0,50,38,0
62,2,155256,11,9,2,3,0,4,1,0,0,45,38,1
54,2,244770,11,9,4,0,2,4,0,0,0,40,38,0
38,2,312108,11,9,4,7,4,2,0,0,0,40,38,0
52,2,102828,11,9,2,9,0,4,1,7688,0,40,38,1
36,2,93225,1,7,2,6,0,4,1,0,0,40,38,0
74,3,231002,11,9,2,3,0,4,1,0,0,30,38,1
35,4,256992,4,3,2,7,5,4,0,0,0,15,25,0
41,2,118721,2,8,0,0,1,0,1,0,0,40,38,0
30,2,151989,8,11,2,12,5,4,0,0,0,40,38,0
25,2,109112,11,9,2,6,0,4,1,0,0,48,38,0
35,2,589809,15,10,4,3,1,4,1,13550,0,60,38,1
38,2,172538,9,13,2,3,0,4,1,15024,0,50,38,1
34,5,318982,12,14,2,6,0,4,1,0,1848,40,38,1
48,2,204629,12,14,2,3,0,4,1,0,0,50,38,1
50,4,99894,4,3,4,12,1,1,0,0,0,15,38,0
19,2,369463,11,9,4,0,3,4,0,0,0,40,38,0
51,2,79324,15,10,2,11,0,4,1,0,0,40,38,0
39,2,61178,9,13,0,0,4,4,1,0,0,40,38,0
20,2,204226,1,7,4,7,3,4,0,0,0,40,38,0
17,2,183110,1,7,4,5,3,4,1,0,0,16,38,0
42,2,96321,15,10,2,11,0,4,1,0,0,50,38,1
25,2,167031,15,10,4,7,2,3,0,0,0,25,6,0
36,2,108997,11,9,0,0,4,4,0,0,0,40,38,0
65,2,176796,10,16,6,9,1,4,0,0,0,40,38,0
32,4,134737,9,13,2,6,0,4,1,0,0,70,38,1
33,3,49795,9,13,4,9,1,4,1,0,0,45,38,0
32,5,131588,15,10,4,12,4,2,0,0,0,20,38,0
25,2,307643,11,9,2,13,0,4,1,0,0,40,38,0
41,1,351350,15,10,0,10,4,4,0,0,0,40,38,0
44,2,260761,11,9,2,2,0,4,1,0,0,40,38,1
72,2,156310,0,6,2,7,0,4,1,2414,0,12,38,0
36,2,207789,11,9,0,3,1,4,1,0,0,52,38,0
67,4,252842,11,9,2,4,0,4,1,1797,0,20,38,0
28,2,294936,11,9,2,13,0,4,1,4064,0,45,38,0
24,2,196269,1,7,2,5,0,3,1,0,0,40,38,0
17,2,46402,5,4,4,11,3,4,1,0,0,8,38,0
32,4,267161,9,13,0,3,4,2,0,0,0,30,38,0
67,2,160456,1,7,6,7,1,4,0,0,0,40,38,0
51,2,123053,12,14,2,9,0,1,1,5013,0,40,18,0
32,2,426467,3,2,4,2,1,4,1,3674,0,40,12,0
39,2,269323,15,10,2,3,0,4,1,0,0,40,38,1
18,4,42857,15,10,4,2,1,4,0,0,0,35,38,0
50,4,183915,9,13,2,2,0,4,1,0,0,45,38,1
24,2,211391,0,6,4,11,1,4,0,0,0,15,38,0
21,1,193130,15,10,4,0,1,4,0,0,0,40,38,0
24,2,86745,9,13,4,0,2,1,0,0,0,16,38,0
34,2,226525,8,11,4,7,3,4,1,0,0,40,38,0
49,4,343742,0,6,4,2,1,2,1,0,0,32,38,0
50,2,150975,11,9,0,6,1,0,0,0,0,40,38,0
33,2,207301,7,12,0,3,3,4,0,0,0,40,38,0
18,2,135924,15,10,4,0,3,4,1,0,0,40,38,0
45,2,184277,8,11,0,0,4,4,0,0,0,55,38,1
20,2,142233,11,9,4,11,1,4,0,0,0,35,38,0
46,3,120902,9,13,2,3,0,4,1,3103,0,37,38,1
64,1,158412,11,9,6,0,1,4,0,0,0,40,38,0
39,2,126161,10,16,4,9,1,4,1,0,0,45,38,0
35,2,149347,11,9,4,2,1,4,1,0,0,70,38,0
21,2,322674,15,10,4,7,1,4,1,0,0,32,38,0
29,2,55390,7,12,4,12,1,4,1,0,0,45,38,0
38,5,200904,9,13,2,3,5,2,0,0,0,30,38,1
45,2,166056,11,9,0,7,4,4,0,0,0,40,38,0
30,4,116666,12,14,0,9,1,1,1,0,0,50,18,1
41,2,168324,15,10,2,0,5,4,0,0,0,40,38,1
37,2,121772,11,9,4,2,1,1,1,0,0,40,16,0
45,2,126889,9,13,2,11,0,4,1,0,1887,60,38,1
45,3,117605,11,9,2,3,0,4,1,0,0,48,38,1
20,0,410446,11,9,4,0,2,4,1,0,0,20,38,0
63,3,38472,15,10,6,11,1,4,0,14084,0,60,38,1
35,4,335704,15,10,2,3,0,4,1,0,0,40,38,0
24,2,70261,9,13,2,9,0,4,1,0,0,50,38,0
19,2,47577,15,10,4,13,1,4,1,0,0,50,38,0
23,2,117767,11,9,4,7,3,4,1,0,0,35,38,0
34,2,179641,9,13,4,9,1,4,0,0,0,45,38,0
36,4,328466,4,3,2,13,0,4,1,0,0,50,25,1
46,2,265097,11,9,4,5,2,4,1,0,0,5,38,0
38,1,414791,9,13,2,3,0,4,1,0,0,42,38,1
55,1,48055,2,8,6,0,1,4,0,0,0,40,38,0
27,2,341672,15,10,4,0,2,1,1,0,0,40,18,0
48,2,266764,15,10,2,2,0,4,1,0,0,45,38,1
35,2,233571,11,9,0,7,3,4,0,0,0,50,38,0
53,2,126592,15,10,2,2,0,2,1,7688,0,40,38,1
47,2,70754,11,9,2,2,0,4,1,0,0,40,38,0
50,2,138852,15,10,0,2,1,4,1,4650,0,22,38,0
32,2,175856,15,10,2,11,0,4,1,0,0,40,38,0
40,2,193494,11,9,2,5,0,4,1,0,0,46,38,0
41,2,104334,15,10,2,11,0,4,1,0,0,50,38,1
47,0,197332,9,13,0,9,1,4,1,0,0,40,38,0
21,2,205844,15,10,4,11,3,2,0,0,0,25,38,0
45,1,206459,12,14,2,0,0,4,1,0,0,35,38,0
33,2,202822,5,4,4,7,4,2,0,0,0,14,37,0
68,6,174695,15,10,3,4,4,4,0,0,0,25,38,0
44,2,183342,14,15,2,3,0,4,1,0,0,55,38,1
49,2,105614,0,6,2,6,0,4,1,0,0,50,38,0
45,2,329603,10,16,2,9,0,4,1,0,0,40,30,1
41,2,77373,15,10,2,13,0,4,1,0,1848,65,38,1
29,2,207473,5,4,2,13,0,4,1,0,0,40,25,0
19,2,311974,11,9,4,2,2,4,1,0,0,25,25,0
56,2,175127,0,6,2,5,0,4,1,0,0,40,38,0
55,4,111625,11,9,2,2,0,4,1,0,0,60,38,0
29,2,48895,11,9,4,2,1,4,1,0,0,50,38,0
21,2,27049,11,9,4,8,1,4,0,0,0,25,38,0
52,2,94988,4,3,4,5,1,4,1,0,0,50,38,0
22,2,218343,11,9,4,7,3,4,0,0,0,40,38,0
20,2,227626,11,9,2,0,0,4,1,0,0,60,38,0
31,2,272856,11,9,4,2,3,2,1,0,0,50,8,0
39,2,30916,11,9,2,2,0,4,1,0,0,40,38,0
55,2,276229,15,10,0,12,1,4,0,0,0,40,38,0
35,2,289106,7,12,5,11,4,4,1,0,0,40,38,0
45,2,192776,9,13,2,2,0,4,1,7298,0,55,38,1
61,2,147280,12,14,2,3,0,4,1,0,0,60,38,1
18,2,187770,11,9,4,5,3,4,1,0,0,30,38,0
51,5,213296,9,13,6,0,1,4,1,0,0,40,38,0
37,4,107410,11,9,2,6,0,4,1,0,0,40,38,0
32,2,86808,15,10,4,7,3,4,0,0,0,38,38,0
48,2,149210,11,9,5,2,4,2,1,0,0,45,38,0
62,2,123411,5,4,2,13,0,4,1,0,0,53,38,0
28,2,487347,11,9,4,13,1,4,1,0,0,45,38,0
19,2,283945,0,6,4,5,2,4,1,0,1602,45,38,0
20,2,375698,15,10,4,0,3,4,0,0,0,15,38,0
41,2,271753,9,13,2,4,0,4,1,0,0,40,38,0
29,2,251854,9,13,4,0,1,2,0,0,0,40,38,0
47,2,264052,9,13,2,3,0,4,1,15024,0,50,38,1
43,5,28451,9,13,2,9,0,4,1,0,0,37,38,1
20,2,282604,15,10,4,5,2,4,1,0,0,20,38,0
29,2,185908,9,13,2,3,0,2,1,0,0,55,38,1
51,0,198186,9,13,6,9,1,2,0,0,0,40,38,0
40,2,242521,8,11,2,2,0,4,1,0,0,40,38,1
26,2,337940,4,3,4,13,1,4,1,0,0,40,25,0
30,2,212064,9,13,4,9,3,4,0,0,0,40,38,0
36,2,129263,11,9,6,7,1,4,0,0,0,40,38,0
68,1,144761,11,9,6,10,1,4,1,0,1668,20,38,0
42,2,109912,15,10,4,12,1,4,0,0,0,40,38,1
